threshold	FDR	shuffled_peaks	peaks
12.39	0.8637906647807638	24428.0	28280.0
12.37	0.866584202155858	24520.0	28295.0
12.36	0.8707756281495578	24710.0	28377.0
12.35	0.8714778810932657	24743.0	28392.0
12.34	0.8730532606785024	24834.0	28445.0
12.33	0.8749034749034749	24926.0	28490.0
12.32	0.8759725240064484	24995.0	28534.0
12.31	0.8793537557700377	25146.0	28596.0
12.27	0.8933999510848678	25570.0	28621.0
12.26	0.8934589220303506	25611.0	28665.0
12.25	0.893335192414947	25628.0	28688.0
12.24	0.8957245317178469	25727.0	28722.0
12.22	0.8999652052887961	25865.0	28740.0
12.21	0.9027763299628201	25981.0	28779.0
12.19	0.9065391412828776	26160.0	28857.0
12.18	0.9062196980191162	26168.0	28876.0
12.17	0.9107099713526386	26386.0	28973.0
12.16	0.9115120571290578	26422.0	28987.0
12.15	0.915253653156879	26557.0	29016.0
12.14	0.9187019876675049	26669.0	29029.0
12.12	0.9206666207561462	26738.0	29042.0
12.11	0.9231325301204819	26817.0	29050.0
12.1	0.9257631425333929	26961.0	29123.0
12.09	0.9260085836909872	26970.0	29125.0
12.08	0.9338184813950295	27204.0	29132.0
12.07	0.9332419934920363	27246.0	29195.0
12.04	0.9479073909171861	27677.0	29198.0
12.03	0.9525130101342099	27821.0	29208.0
12.02	0.9513877035469225	27869.0	29293.0
12.01	0.9514705381181202	27919.0	29343.0
12.0	0.9521527848574438	28019.0	29427.0
11.98	0.959998641719583	28271.0	29449.0
11.97	0.9599158266300105	28282.0	29463.0
11.96	0.9625224492562096	28405.0	29511.0
11.95	0.9636289749060246	28455.0	29529.0
11.94	0.9688345966432051	28631.0	29552.0
11.93	0.97032781345049	28712.0	29590.0
11.92	0.9703428474919777	28727.0	29605.0
11.91	0.9715375784995611	28775.0	29618.0
11.9	0.9719131431654191	28825.0	29658.0
11.89	0.9709593835178517	28854.0	29717.0
11.88	0.9712297919537526	28897.0	29753.0
11.87	0.9752738023248001	29030.0	29766.0
11.86	0.9825645849430578	29248.0	29767.0
11.82	0.9874664879356568	29466.0	29840.0
11.81	0.9875204924888755	29516.0	29889.0
11.8	0.9896307198287396	29586.0	29896.0
11.78	0.9895868099592817	29650.0	29962.0
11.77	0.9899976661220952	29693.0	29993.0
11.76	0.9944712739383846	29859.0	30025.0
11.75	0.9951414309484193	29904.0	30050.0
11.73	0.9948176200916883	29946.0	30102.0
11.71	0.9986056239832675	30079.0	30121.0
11.7	0.9976785062846151	30083.0	30153.0
11.69	0.9954707749272679	30111.0	30248.0
11.68	0.9956046135034204	30126.0	30259.0
11.66	0.999405508950393	30260.0	30278.0
11.65	0.9996700976510953	30302.0	30312.0
1.1	1.0	153616.0	113822.0
